run_id,subject,chinFirst,chin,trial_index,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,window_width,window_height,window_width_max,window_height_max,window_diagonal,window_diagonal_max,time_elapsed,trial_duration_exact,recorded_at,rt,key_press,fps,LL_top,aLL,aSS,tSS,tLL,choseTop,choseLL,choiceNr,optionIndex,attributeIndex,trans_type_0,trans_type_1,trans_type_2,trans_type_3,trans_type_4,trans_type_6,trans_type_7,payneIndex,k,age,gender,ethnic,degree
16,473,1,1.0,316,3.0,5.0,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,744556,2976,2020-11-19 15:31:52,2972.0600000000563,66.0,17.809139784946236,0,5.0,3.0,0,90.0,0.0,0,57.0,0.2857142857142857,0.5,23,1,0,0,1,1,2,0.3333333333333333,0.0074074074074074086,1995,male,caucasian,college
16,473,1,1.0,319,3.5,4.5,0.0,30.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,750545,2880,2020-11-19 15:31:52,2872.280000010505,66.0,16.319444444444443,0,4.5,3.5,0,30.0,0.0,0,58.0,-0.3103448275862069,0.3793103448275862,22,3,0,1,1,1,1,0.3333333333333333,0.009523809523809526,1995,male,caucasian,college
16,473,1,1.0,322,3.5,4.0,0.0,15.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,758359,4728,2020-11-19 15:31:52,4725.31500000332,66.0,12.690355329949238,0,4.0,3.5,0,15.0,0.0,0,59.0,-0.68,0.28,19,3,1,0,1,0,1,1.0,0.00952380952380952,1995,male,caucasian,college
16,473,1,1.0,325,4.5,4.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,768467,7000,2020-11-19 15:31:52,6995.785000006435,90.0,14.714285714285714,1,4.5,4.0,0,90.0,1.0,1,60.0,-0.8305084745762712,0.2542372881355932,44,11,1,3,0,0,0,0.5714285714285714,0.001388888888888889,1995,male,caucasian,college
16,473,1,1.0,328,2.0,4.5,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,775102,3564,2020-11-19 15:31:52,3558.740000007674,66.0,15.712682379349046,0,4.5,2.0,0,90.0,0.0,0,61.0,0.6875,0.3125,27,0,0,2,2,0,1,0.0,0.013888888888888888,1995,male,caucasian,college
16,473,1,1.0,331,2.5,4.5,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,780584,2367,2020-11-19 15:31:52,2360.7650000049034,66.0,10.984368398817068,0,4.5,2.5,0,90.0,0.0,0,62.0,0.8666666666666667,-0.4666666666666667,13,0,0,0,1,0,1,1.0,0.008888888888888889,1995,male,caucasian,college
16,473,1,1.0,334,4.0,3.5,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,785893,2193,2020-11-19 15:31:52,2187.3599999962607,90.0,10.943912448700411,1,4.0,3.5,0,180.0,1.0,1,63.0,-0.45454545454545453,-0.2727272727272727,6,1,1,1,0,1,1,-0.3333333333333333,0.0007936507936507933,1995,male,caucasian,college
16,473,1,1.0,337,3.5,4.0,0.0,30.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,792251,3227,2020-11-19 15:31:52,3222.200000003795,66.0,16.114037806011776,0,4.0,3.5,0,30.0,0.0,0,64.0,0.7368421052631579,-0.42105263157894735,32,0,0,3,1,1,1,-0.6,0.00476190476190476,1995,male,caucasian,college
16,473,1,1.0,340,5.0,4.5,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,801698,6375,2020-11-19 15:31:52,6308.144999988144,66.0,13.803921568627452,1,5.0,4.5,0,180.0,0.0,0,65.0,-0.5217391304347826,0.4782608695652174,39,3,0,4,0,0,0,-0.14285714285714285,0.0006172839506172843,1995,male,caucasian,college
16,473,1,1.0,343,4.5,1.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,807693,2786,2020-11-19 15:31:52,2779.4449999928474,90.0,12.56281407035176,1,4.5,1.0,0,365.0,1.0,1,66.0,-0.8823529411764706,-0.4117647058823529,13,2,0,0,0,1,1,0.3333333333333333,0.009589041095890411,1995,male,caucasian,college
16,473,1,1.0,346,1.5,4.0,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,813466,2661,2020-11-19 15:31:52,2654.9549999908772,66.0,10.89815858699737,0,4.0,1.5,0,365.0,0.0,0,67.0,0.5555555555555556,0.4444444444444444,12,1,0,2,2,1,0,0.0,0.0045662100456621,1995,male,caucasian,college
16,473,1,1.0,349,5.0,2.5,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,818899,2298,2020-11-19 15:31:52,2293.47499999858,90.0,10.443864229765014,1,5.0,2.5,0,90.0,1.0,1,68.0,-0.6,0.2,11,2,1,1,0,0,0,0.3333333333333333,0.011111111111111112,1995,male,caucasian,college
16,473,1,1.0,352,3.5,4.5,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,826850,4762,2020-11-19 15:31:52,4754.950000002282,66.0,12.3897522049559,0,4.5,3.5,0,365.0,0.0,0,69.0,0.5172413793103449,-0.034482758620689655,23,0,0,1,2,2,1,-0.2,0.000782778864970646,1995,male,caucasian,college
16,473,1,1.0,355,5.0,3.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,832862,2887,2020-11-19 15:31:52,2880.7450000022072,90.0,11.776931070315205,1,5.0,3.0,0,365.0,1.0,1,70.0,-0.3333333333333333,0.0,9,1,1,1,0,0,0,0.0,0.0018264840182648403,1995,male,caucasian,college
16,473,1,1.0,358,4.0,3.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,838128,2155,2020-11-19 15:31:52,2150.1699999935227,90.0,12.529002320185615,1,4.0,3.0,0,90.0,1.0,1,71.0,-0.5555555555555556,0.1111111111111111,14,2,1,1,0,0,0,0.3333333333333333,0.003703703703703703,1995,male,caucasian,college
16,473,1,1.0,361,2.0,5.0,0.0,180.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,843416,2146,2020-11-19 15:31:52,2139.629999990575,66.0,9.785647716682199,0,5.0,2.0,0,180.0,0.0,0,72.0,0.4,-0.6,7,0,0,0,0,2,1,-1.0,0.008333333333333333,1995,male,caucasian,college
16,473,1,1.0,364,4.5,2.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,848458,1875,2020-11-19 15:31:52,1870.2900000062075,90.0,13.866666666666667,1,4.5,2.0,0,365.0,1.0,1,73.0,-0.7142857142857143,0.2857142857142857,11,1,1,1,0,0,0,0.0,0.003424657534246575,1995,male,caucasian,college
16,473,1,1.0,367,2.0,4.5,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,853593,1908,2020-11-19 15:31:52,1903.3000000054017,66.0,18.867924528301888,0,4.5,2.0,0,365.0,0.0,0,74.0,1.0,0.6923076923076923,10,0,0,0,3,0,0,1.0,0.003424657534246575,1995,male,caucasian,college
16,473,1,1.0,370,1.0,4.0,0.0,180.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,859149,2400,2020-11-19 15:31:52,2396.325000008801,66.0,11.25,0,4.0,1.0,0,180.0,0.0,0,75.0,-0.2857142857142857,1.0,13,0,0,1,0,0,0,-1.0,0.016666666666666666,1995,male,caucasian,college
17,75,1,1.0,148,1.5,4.0,0.0,180.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,445961,1887,2020-11-20 07:33:11,1882.3499999998605,66.0,23.84737678855326,0,4.0,1.5,0,180.0,0.0,0,1.0,0.4117647058823529,0.8823529411764706,13,0,0,2,1,0,1,-0.3333333333333333,0.009259259259259259,1995,diverse,hispanic,highSchool
17,75,1,1.0,151,4.0,4.5,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,452587,3601,2020-11-20 07:33:11,3598.595000017667,66.0,22.771452374340463,0,4.5,4.0,0,90.0,0.0,0,2.0,0.6,0.6,28,3,0,3,4,1,1,0.2727272727272727,0.001388888888888889,1995,diverse,hispanic,highSchool
17,75,1,1.0,154,4.0,2.5,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,457719,2081,2020-11-20 07:33:11,2078.9050000021234,90.0,23.546371936568956,1,4.0,2.5,0,90.0,1.0,1,3.0,-0.6190476190476191,1.0,19,0,0,2,0,0,0,-1.0,0.006666666666666668,1995,diverse,hispanic,highSchool
17,75,1,1.0,157,3.5,4.5,0.0,15.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,463923,3161,2020-11-20 07:33:11,3158.5299999860576,66.0,24.04302435937994,0,4.5,3.5,0,15.0,0.0,0,4.0,0.9487179487179487,1.0,37,0,0,2,0,0,0,-1.0,0.019047619047619053,1995,diverse,hispanic,highSchool
17,75,1,1.0,160,3.0,4.0,0.0,15.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,470576,3626,2020-11-20 07:33:11,3623.349999979837,66.0,23.44180915609487,0,4.0,3.0,0,15.0,0.0,0,5.0,0.4,0.45,33,2,0,1,2,2,0,0.14285714285714285,0.022222222222222216,1995,diverse,hispanic,highSchool
17,75,1,1.0,163,1.0,4.0,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,475802,2160,2020-11-20 07:33:11,2157.830000011017,66.0,24.074074074074073,0,4.0,1.0,0,365.0,0.0,0,6.0,0.5789473684210527,0.6842105263157895,15,0,1,1,1,1,0,-0.3333333333333333,0.00821917808219178,1995,diverse,hispanic,highSchool
17,75,1,1.0,166,4.0,2.5,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,482678,3823,2020-11-20 07:33:11,3821.1850000079717,90.0,23.803295840962594,1,4.0,2.5,0,180.0,1.0,1,7.0,-0.6065573770491803,0.7704918032786885,57,1,0,1,1,1,0,0.0,0.003333333333333334,1995,diverse,hispanic,highSchool
17,75,1,1.0,169,4.5,1.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,488356,2650,2020-11-20 07:33:11,2645.779999991646,90.0,23.39622641509434,1,4.5,1.0,0,365.0,1.0,1,8.0,-0.5294117647058824,0.7647058823529411,14,0,0,1,1,1,0,-0.3333333333333333,0.009589041095890411,1995,diverse,hispanic,highSchool
17,75,1,1.0,172,3.0,5.0,0.0,30.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,492509,1105,2020-11-20 07:33:11,1103.2049999921583,90.0,23.529411764705884,0,5.0,3.0,0,30.0,1.0,0,9.0,0.75,0.5,6,0,0,0,1,1,0,0.0,0.022222222222222223,1995,diverse,hispanic,highSchool
17,75,1,1.0,175,4.5,2.5,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,498318,2779,2020-11-20 07:33:11,2777.5200000032783,90.0,23.38970852824757,1,4.5,2.5,0,180.0,1.0,1,10.0,-1.0,0.8888888888888888,34,2,0,0,0,0,0,1.0,0.0044444444444444444,1995,diverse,hispanic,highSchool
17,75,1,1.0,178,5.0,4.0,15.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,504553,3192,2020-11-20 07:33:11,3189.1849999956316,90.0,23.182957393483708,1,5.0,4.0,0,15.0,1.0,1,11.0,-1.0,0.9487179487179487,37,2,0,0,0,0,0,1.0,0.016666666666666666,1995,diverse,hispanic,highSchool
17,75,1,1.0,181,3.5,4.5,0.0,30.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,511764,4155,2020-11-20 07:33:11,4151.814999990165,90.0,23.58604091456077,0,4.5,3.5,0,30.0,1.0,0,12.0,1.0,1.0,54,0,0,0,0,0,0,,0.009523809523809526,1995,diverse,hispanic,highSchool
17,75,1,1.0,184,5.0,1.0,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,517147,2316,2020-11-20 07:33:11,2312.685000011697,90.0,23.316062176165804,1,5.0,1.0,0,180.0,1.0,1,13.0,-0.9047619047619048,0.9047619047619048,19,0,0,0,0,0,2,,0.022222222222222223,1995,diverse,hispanic,highSchool
17,75,1,1.0,187,4.0,3.5,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,522536,2352,2020-11-20 07:33:11,2350.284999993164,90.0,23.3843537414966,1,4.0,3.5,0,90.0,1.0,1,14.0,-0.9047619047619048,1.0,19,0,0,2,0,0,0,-1.0,0.0015873015873015866,1995,diverse,hispanic,highSchool
17,75,1,1.0,190,1.5,4.5,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,527930,2324,2020-11-20 07:33:11,2321.4399999997117,66.0,24.096385542168676,0,4.5,1.5,0,365.0,0.0,0,15.0,1.0,0.9393939393939394,31,0,0,0,2,0,0,1.0,0.005479452054794521,1995,diverse,hispanic,highSchool
17,75,1,1.0,193,4.0,3.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,533866,2894,2020-11-20 07:33:11,2891.1099999968433,90.0,23.842432619212165,1,4.0,3.0,0,365.0,1.0,1,16.0,-0.7142857142857143,1.0,38,0,0,4,0,0,0,-1.0,0.0009132420091324198,1995,diverse,hispanic,highSchool
17,75,1,1.0,196,4.0,4.5,0.0,7.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,540409,3499,2020-11-20 07:33:11,3496.950000000652,66.0,24.006859102600743,0,4.5,4.0,0,7.0,0.0,0,17.0,0.625,1.0,29,0,0,3,0,0,0,-1.0,0.017857142857142856,1995,diverse,hispanic,highSchool
17,75,1,1.0,199,4.0,5.0,0.0,180.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,546227,2787,2020-11-20 07:33:11,2781.764999992447,66.0,23.681377825618945,0,5.0,4.0,0,180.0,0.0,0,18.0,0.8787878787878788,1.0,31,0,0,2,0,0,0,-1.0,0.001388888888888889,1995,diverse,hispanic,highSchool
17,75,1,1.0,202,2.5,4.0,0.0,180.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,552473,3188,2020-11-20 07:33:11,3185.245000000577,66.0,23.52572145545797,0,4.0,2.5,0,180.0,0.0,0,19.0,0.7575757575757576,1.0,31,0,0,2,0,0,0,-1.0,0.003333333333333334,1995,diverse,hispanic,highSchool
17,75,1,1.0,205,5.0,3.0,180.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,559473,3943,2020-11-20 07:33:11,3940.260000003036,90.0,23.839715952320567,1,5.0,3.0,0,180.0,1.0,1,20.0,-0.7254901960784313,0.9607843137254902,44,0,0,5,1,0,1,-0.6666666666666666,0.0037037037037037043,1995,diverse,hispanic,highSchool
17,75,1,1.0,208,5.0,3.0,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,565622,3101,2020-11-20 07:33:11,3096.9349999795672,90.0,23.540793292486295,1,5.0,3.0,0,365.0,1.0,1,21.0,-1.0,0.9574468085106383,45,2,0,0,0,0,0,1.0,0.0018264840182648403,1995,diverse,hispanic,highSchool
17,75,1,1.0,211,5.0,3.5,30.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,571801,3130,2020-11-20 07:33:11,3127.115000010235,90.0,23.322683706070286,1,5.0,3.5,0,30.0,1.0,1,22.0,-0.8709677419354839,1.0,27,0,0,4,0,0,0,-1.0,0.014285714285714287,1995,diverse,hispanic,highSchool
17,75,1,1.0,214,4.5,2.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,576907,2073,2020-11-20 07:33:11,2070.189999998547,90.0,23.637240713941146,1,4.5,2.0,0,90.0,1.0,1,23.0,-0.6666666666666666,0.7777777777777778,14,1,1,2,0,0,0,-0.3333333333333333,0.013888888888888888,1995,diverse,hispanic,highSchool
17,75,1,1.0,217,2.5,4.0,0.0,30.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,583563,3607,2020-11-20 07:33:11,3604.974999994738,66.0,23.84252841696701,0,4.0,2.5,0,30.0,0.0,0,24.0,0.37254901960784315,1.0,45,0,0,6,0,0,0,-1.0,0.020000000000000004,1995,diverse,hispanic,highSchool
17,75,1,1.0,220,4.5,1.5,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,590279,3665,2020-11-20 07:33:11,3660.6350000074603,90.0,23.192360163710777,1,4.5,1.5,0,90.0,1.0,1,25.0,-0.9411764705882353,0.9411764705882353,31,1,1,1,0,0,0,0.0,0.022222222222222223,1995,diverse,hispanic,highSchool
17,75,1,1.0,223,2.0,5.0,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,595104,1777,2020-11-20 07:33:11,1775.549999991199,66.0,21.947101857062464,0,5.0,2.0,0,90.0,0.0,0,26.0,0.6,1.0,18,0,0,2,0,0,0,-1.0,0.016666666666666666,1995,diverse,hispanic,highSchool
17,75,1,1.0,226,4.0,3.0,30.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,600126,1970,2020-11-20 07:33:11,1967.9900000046475,90.0,23.85786802030457,1,4.0,3.0,0,30.0,1.0,1,27.0,-1.0,1.0,23,0,0,0,0,0,0,,0.011111111111111108,1995,diverse,hispanic,highSchool
17,75,1,1.0,229,4.5,3.5,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,606918,3718,2020-11-20 07:33:11,3715.174999990268,90.0,23.130715438407748,1,4.5,3.5,0,90.0,1.0,1,28.0,-0.7857142857142857,1.0,24,0,0,4,0,0,0,-1.0,0.0031746031746031755,1995,diverse,hispanic,highSchool
17,75,1,1.0,232,5.0,2.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,612532,2582,2020-11-20 07:33:11,2579.710000019986,90.0,24.012393493415956,1,5.0,2.0,0,90.0,1.0,1,29.0,-0.7391304347826086,1.0,21,0,0,2,0,0,0,-1.0,0.016666666666666666,1995,diverse,hispanic,highSchool
17,75,1,1.0,235,4.5,2.5,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,618051,2474,2020-11-20 07:33:11,2470.7850000122558,90.0,23.848019401778497,1,4.5,2.5,0,365.0,1.0,1,30.0,-1.0,1.0,28,0,0,0,0,0,0,,0.0021917808219178085,1995,diverse,hispanic,highSchool
17,75,1,1.0,238,5.0,4.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,624764,3649,2020-11-20 07:33:11,3647.17500002007,90.0,23.56810084954782,1,5.0,4.0,0,90.0,1.0,1,31.0,-0.6756756756756757,1.0,33,0,0,4,0,0,0,-1.0,0.002777777777777778,1995,diverse,hispanic,highSchool
17,75,1,1.0,241,5.0,3.5,365.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,630053,2239,2020-11-20 07:33:11,2235.7750000082888,90.0,23.224653863331845,1,5.0,3.5,0,365.0,1.0,1,32.0,-0.5333333333333333,0.9333333333333333,24,2,0,4,0,0,0,-0.3333333333333333,0.0011741682974559689,1995,diverse,hispanic,highSchool
17,75,1,1.0,244,3.5,4.0,0.0,7.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,635751,2642,2020-11-20 07:33:11,2639.415000012377,66.0,24.224072672218018,0,4.0,3.5,0,7.0,0.0,0,33.0,0.5172413793103449,1.0,24,0,0,5,0,0,0,-1.0,0.020408163265306114,1995,diverse,hispanic,highSchool
17,75,1,1.0,247,2.5,4.5,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,641076,2288,2020-11-20 07:33:11,2285.219999990659,66.0,23.6013986013986,0,4.5,2.5,0,90.0,0.0,0,34.0,-0.2413793103448276,1.0,25,0,0,4,0,0,0,-1.0,0.008888888888888889,1995,diverse,hispanic,highSchool
17,75,1,1.0,250,4.5,3.5,30.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,646439,2306,2020-11-20 07:33:11,2303.140000003623,90.0,22.98352124891587,1,4.5,3.5,0,30.0,1.0,1,35.0,-0.030303030303030304,1.0,30,0,0,3,0,0,0,-1.0,0.009523809523809526,1995,diverse,hispanic,highSchool
17,75,1,1.0,253,4.0,5.0,0.0,15.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,652233,2745,2020-11-20 07:33:11,2742.505000001984,66.0,23.67941712204007,0,5.0,4.0,0,15.0,0.0,0,36.0,0.9259259259259259,1.0,25,0,0,2,0,0,0,-1.0,0.016666666666666666,1995,diverse,hispanic,highSchool
17,75,1,1.0,256,4.0,3.0,90.0,0.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,657055,1784,2020-11-20 07:33:11,1782.2950000117999,90.0,23.542600896860986,1,4.0,3.0,0,90.0,1.0,1,37.0,-0.8888888888888888,1.0,16,0,0,2,0,0,0,-1.0,0.003703703703703703,1995,diverse,hispanic,highSchool
17,75,1,1.0,259,1.5,4.5,0.0,90.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,662172,2083,2020-11-20 07:33:11,2080.9449999942444,66.0,23.523763802208354,0,4.5,1.5,0,90.0,0.0,0,38.0,0.29411764705882354,1.0,12,0,0,5,0,0,0,-1.0,0.022222222222222223,1995,diverse,hispanic,highSchool
17,75,1,1.0,262,3.0,4.5,0.0,365.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,666845,1601,2020-11-20 07:33:11,1597.490000014659,66.0,19.987507807620236,0,4.5,3.0,0,365.0,0.0,0,39.0,0.5,1.0,11,0,0,1,0,0,0,-1.0,0.0013698630136986301,1995,diverse,hispanic,highSchool
